Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1,3,2014-08-06,8755,865,1,1,0,1
1,4,2014-08-07,7746,793,1,1,0,1
1,5,2014-08-08,8935,961,1,1,0,1
1,6,2014-08-09,7242,786,1,1,0,1
1,7,2014-08-10,0,0,0,0,0,1
1,1,2014-08-11,9312,1052,1,1,0,1
1,2,2014-08-12,7030,781,1,0,0,1
1,3,2014-08-13,7203,837,1,0,0,1
1,4,2014-08-14,6579,668,1,0,0,1
1,5,2014-08-15,7844,750,1,0,0,1
1,6,2014-08-16,6265,714,1,0,0,1
1,7,2014-08-17,0,0,0,0,0,1
1,1,2014-08-18,9367,1080,1,0,0,1
1,2,2014-08-19,7512,812,1,0,0,1
1,3,2014-08-20,6871,768,1,0,0,1
1,4,2014-08-21,6487,650,1,0,0,1
1,5,2014-08-22,7886,880,1,0,0,1
1,6,2014-08-23,5815,564,1,0,0,1
1,7,2014-08-24,0,0,0,0,0,1
1,1,2014-08-25,8101,902,1,0,0,1
1,2,2014-08-26,8318,979,1,1,0,1
1,3,2014-08-27,7880,812,1,1,0,1
1,4,2014-08-28,7834,767,1,1,0,1
1,5,2014-08-29,9942,1023,1,1,0,1
1,6,2014-08-30,7122,631,1,1,0,1
1,7,2014-08-31,0,0,0,0,0,1
1,1,2014-09-01,9917,1072,1,1,0,0
1,2,2014-09-02,8765,948,1,1,0,0
1,3,2014-09-03,8491,860,1,1,0,0
1,4,2014-09-04,7705,873,1,1,0,0
1,5,2014-09-05,8645,829,1,1,0,0
1,6,2014-09-06,7946,812,1,1,0,0
1,7,2014-09-07,0,0,0,0,0,0
1,1,2014-09-08,9475,943,1,1,0,0
1,2,2014-09-09,7141,656,1,0,0,0
1,3,2014-09-10,6269,651,1,0,0,0
1,4,2014-09-11,7098,754,1,0,0,0
1,5,2014-09-12,7862,734,1,0,0,0
1,6,2014-09-13,5341,520,1,0,0,0
1,7,2014-09-14,0,0,0,0,0,0
1,1,2014-09-15,7047,741,1,0,0,0
1,2,2014-09-16,7071,732,1,0,0,0
1,3,2014-09-17,7231,739,1,0,0,0
1,4,2014-09-18,6735,800,1,0,0,0
1,5,2014-09-19,6770,819,1,0,0,0
1,6,2014-09-20,5732,652,1,0,0,0
1,7,2014-09-21,0,0,0,0,0,0
1,1,2014-09-22,7056,785,1,0,0,0
1,2,2014-09-23,7990,798,1,1,0,0
1,3,2014-09-24,6658,711,1,1,0,0
1,4,2014-09-25,6645,688,1,1,0,0
1,5,2014-09-26,8097,950,1,1,0,0
1,6,2014-09-27,7151,783,1,1,0,0
1,7,2014-09-28,0,0,0,0,0,0
1,1,2014-09-29,9114,914,1,1,0,0
1,2,2014-09-30,8499,953,1,1,0,0
1,3,2014-10-01,7382,767,1,1,0,0
1,4,2014-10-02,8087,718,1,1,0,0
1,5,2014-10-03,0,0,0,1,a,0
1,6,2014-10-04,7056,789,1,1,0,0
1,7,2014-10-05,0,0,0,0,0,0
1,1,2014-10-06,10242,1070,1,1,0,0
1,2,2014-10-07,7188,766,1,0,0,0
1,3,2014-10-08,5959,629,1,0,0,0
1,4,2014-10-09,6010,720,1,0,0,0
1,5,2014-10-10,7116,815,1,0,0,0
1,6,2014-10-11,5832,622,1,0,0,0
1,7,2014-10-12,0,0,0,0,0,0
1,1,2014-10-13,7500,829,1,0,0,0
1,2,2014-10-14,7032,751,1,0,0,0
1,3,2014-10-15,6567,688,1,0,0,0
1,4,2014-10-16,6009,588,1,0,0,0
1,5,2014-10-17,7022,745,1,0,0,0
1,6,2014-10-18,5722,583,1,0,0,0
1,7,2014-10-19,0,0,0,0,0,0
1,1,2014-10-20,8826,886,1,0,0,0
1,2,2014-10-21,7841,800,1,1,0,0
1,3,2014-10-22,7651,751,1,1,0,0
1,4,2014-10-23,7587,753,1,1,0,0
1,5,2014-10-24,7527,755,1,1,0,0
1,6,2014-10-25,5696,605,1,1,0,0
1,7,2014-10-26,0,0,0,0,0,0
1,1,2014-10-27,7553,730,1,1,0,0
1,2,2014-10-28,7956,886,1,1,0,0
1,3,2014-10-29,7638,849,1,1,0,0
1,4,2014-10-30,7250,752,1,1,0,0
1,5,2014-10-31,8210,835,1,1,0,0
1,6,2014-11-01,6001,679,1,1,0,0
1,7,2014-11-02,0,0,0,0,0,0
1,1,2014-11-03,8752,929,1,1,0,0
1,2,2014-11-04,6643,860,1,0,0,0
1,3,2014-11-05,6264,672,1,0,0,0
1,4,2014-11-06,6195,661,1,0,0,0
1,5,2014-11-07,7290,778,1,0,0,0
1,6,2014-11-08,5033,473,1,0,0,0
1,7,2014-11-09,0,0,0,0,0,0
1,1,2014-11-10,6972,789,1,0,0,0
1,2,2014-11-11,6216,839,1,0,0,0
1,3,2014-11-12,5681,623,1,0,0,0
1,4,2014-11-13,6381,695,1,0,0,0
1,5,2014-11-14,7307,804,1,0,0,0
1,6,2014-11-15,5470,527,1,0,0,0
1,7,2014-11-16,0,0,0,0,0,0
1,1,2014-11-17,7603,795,1,0,0,0
1,2,2014-11-18,9110,990,1,1,0,0
1,3,2014-11-19,6794,658,1,1,0,0
1,4,2014-11-20,7172,756,1,1,0,0
1,5,2014-11-21,7317,827,1,1,0,0
1,6,2014-11-22,6053,745,1,1,0,0
1,7,2014-11-23,0,0,0,0,0,0
1,1,2014-11-24,8750,866,1,1,0,0
1,2,2014-11-25,8169,722,1,1,0,0
1,3,2014-11-26,6983,731,1,1,0,0
1,4,2014-11-27,7338,826,1,1,0,0
1,5,2014-11-28,6656,778,1,1,0,0
1,6,2014-11-29,5606,564,1,1,0,0
1,7,2014-11-30,0,0,0,0,0,0
1,1,2014-12-01,8010,806,1,1,0,0
1,2,2014-12-02,6148,605,1,0,0,0
1,3,2014-12-03,6820,692,1,0,0,0
1,4,2014-12-04,6136,658,1,0,0,0
1,5,2014-12-05,6785,682,1,0,0,0
1,6,2014-12-06,5357,556,1,0,0,0
1,7,2014-12-07,0,0,0,0,0,0
1,1,2014-12-08,7990,728,1,0,0,0
1,2,2014-12-09,7089,769,1,0,0,0
1,3,2014-12-10,6455,638,1,0,0,0
1,4,2014-12-11,6578,870,1,0,0,0
1,5,2014-12-12,7928,754,1,0,0,0
1,6,2014-12-13,5279,495,1,0,0,0
1,7,2014-12-14,0,0,0,0,0,0
1,1,2014-12-15,7721,776,1,0,0,0
1,2,2014-12-16,7775,782,1,1,0,0
1,3,2014-12-17,8893,990,1,1,0,0
1,4,2014-12-18,8144,820,1,1,0,0
1,5,2014-12-19,10144,1146,1,1,0,0
1,6,2014-12-20,7539,836,1,1,0,1
1,7,2014-12-21,0,0,0,0,0,1
1,1,2014-12-22,8631,840,1,1,0,1
1,2,2014-12-23,9487,1062,1,1,0,1
1,3,2014-12-24,9482,1064,1,1,0,1
1,4,2014-12-25,0,0,0,1,c,1
1,5,2014-12-26,0,0,0,1,c,1
1,6,2014-12-27,7113,818,1,1,0,1
1,7,2014-12-28,0,0,0,0,0,1
1,1,2014-12-29,10619,1052,1,1,0,1
1,2,2014-12-30,9156,971,1,0,0,1
1,3,2014-12-31,8921,865,1,0,0,1
1,4,2015-01-01,0,0,0,0,a,1
1,5,2015-01-02,0,0,0,0,0,1
1,6,2015-01-03,4965,569,1,0,0,1
1,7,2015-01-04,0,0,0,0,0,1
1,1,2015-01-05,6929,780,1,0,0,1
1,2,2015-01-06,5648,578,1,0,0,1
1,3,2015-01-07,5636,597,1,0,0,0
1,4,2015-01-08,6079,702,1,0,0,0
1,5,2015-01-09,5853,649,1,0,0,0
1,6,2015-01-10,5159,486,1,0,0,0
1,7,2015-01-11,0,0,0,0,0,0
1,1,2015-01-12,6791,781,1,0,0,0
1,2,2015-01-13,6851,703,1,1,0,0
1,3,2015-01-14,7402,789,1,1,0,0
1,4,2015-01-15,7013,572,1,1,0,0
1,5,2015-01-16,6966,716,1,1,0,0
1,6,2015-01-17,6151,669,1,1,0,0
1,7,2015-01-18,0,0,0,0,0,0
1,1,2015-01-19,9101,1134,1,1,0,0
1,2,2015-01-20,7709,805,1,1,0,0
1,3,2015-01-21,7370,664,1,1,0,0
1,4,2015-01-22,7398,786,1,1,0,0
1,5,2015-01-23,8127,1002,1,1,0,0
1,6,2015-01-24,7008,763,1,1,0,0
1,7,2015-01-25,0,0,0,0,0,0
1,1,2015-01-26,8323,849,1,1,0,0
1,2,2015-01-27,6581,745,1,0,0,0
1,3,2015-01-28,6570,734,1,0,0,0
1,4,2015-01-29,5728,633,1,0,0,0
1,5,2015-01-30,7007,716,1,0,0,0
1,6,2015-01-31,5892,557,1,0,0,0
1,7,2015-02-01,0,0,0,0,0,0
1,1,2015-02-02,7850,796,1,0,0,0
1,2,2015-02-03,7706,914,1,0,0,0
1,3,2015-02-04,6634,786,1,0,0,0
1,4,2015-02-05,6772,682,1,0,0,0
1,5,2015-02-06,7108,844,1,0,0,0
1,6,2015-02-07,4615,495,1,0,0,0
1,7,2015-02-08,0,0,0,0,0,0
1,1,2015-02-09,8242,959,1,0,0,0
1,2,2015-02-10,7518,866,1,1,0,0
1,3,2015-02-11,6826,724,1,1,0,0
1,4,2015-02-12,7176,725,1,1,0,0
1,5,2015-02-13,8260,798,1,1,0,0
1,6,2015-02-14,5662,567,1,1,0,0
1,7,2015-02-15,0,0,0,0,0,0
1,1,2015-02-16,9984,1121,1,1,0,0
1,2,2015-02-17,6834,791,1,1,0,0
1,3,2015-02-18,8045,885,1,1,0,0
1,4,2015-02-19,7125,725,1,1,0,0
1,5,2015-02-20,8578,878,1,1,0,0
1,6,2015-02-21,6499,831,1,1,0,0
1,7,2015-02-22,0,0,0,0,0,0
1,1,2015-02-23,9905,947,1,1,0,0
1,2,2015-02-24,6603,690,1,0,0,0
1,3,2015-02-25,6617,791,1,0,0,0
1,4,2015-02-26,6409,563,1,0,0,0
1,5,2015-02-27,7453,786,1,0,0,0
1,6,2015-02-28,5371,548,1,0,0,0
1,7,2015-03-01,0,0,0,0,0,0
1,1,2015-03-02,8210,892,1,0,0,0
1,2,2015-03-03,6744,756,1,0,0,0
1,3,2015-03-04,6150,549,1,0,0,0
1,4,2015-03-05,7086,688,1,0,0,0
1,5,2015-03-06,7814,769,1,0,0,0
1,6,2015-03-07,6345,637,1,0,0,0
1,7,2015-03-08,0,0,0,0,0,0
1,1,2015-03-09,7308,695,1,0,0,0
1,2,2015-03-10,8561,970,1,1,0,0
1,3,2015-03-11,7130,733,1,1,0,0
1,4,2015-03-12,7972,974,1,1,0,0
1,5,2015-03-13,8611,1095,1,1,0,0
1,6,2015-03-14,7026,720,1,1,0,0
1,7,2015-03-15,0,0,0,0,0,0
1,1,2015-03-16,8941,1131,1,1,0,0
1,2,2015-03-17,8126,818,1,1,0,0
1,3,2015-03-18,7756,693,1,1,0,0
1,4,2015-03-19,7913,746,1,1,0,0
1,5,2015-03-20,9718,1046,1,1,0,0
1,6,2015-03-21,6125,644,1,1,0,0
1,7,2015-03-22,0,0,0,0,0,0
1,1,2015-03-23,8165,785,1,1,0,0
1,2,2015-03-24,7239,785,1,0,0,0
1,3,2015-03-25,6977,732,1,0,0,0
1,4,2015-03-26,6315,648,1,0,0,0
1,5,2015-03-27,8540,859,1,0,0,0
1,6,2015-03-28,5781,615,1,0,0,0
1,7,2015-03-29,0,0,0,0,0,0
1,1,2015-03-30,8123,766,1,0,0,0
1,2,2015-03-31,6429,614,1,0,0,0
1,3,2015-04-01,0,0,0,0,b,0
1,4,2015-04-02,7569,696,1,0,0,0
1,5,2015-04-03,6985,760,1,0,0,0
1,6,2015-04-04,5774,535,1,0,0,0
1,7,2015-04-05,0,0,0,0,0,0
1,1,2015-04-06,9342,771,1,0,0,0
1,2,2015-04-07,9761,1142,1,1,0,0
1,3,2015-04-08,7546,843,1,1,0,0
1,4,2015-04-09,9319,948,1,1,0,0
1,5,2015-04-10,9135,930,1,1,0,0
1,6,2015-04-11,7268,657,1,1,0,0
1,7,2015-04-12,0,0,0,0,0,0
1,1,2015-04-13,11029,1079,1,1,0,0
1,2,2015-04-14,8856,849,1,1,0,0
1,3,2015-04-15,7868,782,1,1,0,0
1,4,2015-04-16,8221,942,1,1,0,0
1,5,2015-04-17,9335,878,1,1,0,0
1,6,2015-04-18,7044,672,1,1,0,0
1,7,2015-04-19,0,0,0,0,0,0
1,1,2015-04-20,9856,1020,1,1,0,0
1,2,2015-04-21,7768,802,1,0,0,0
1,3,2015-04-22,7796,826,1,0,0,0
1,4,2015-04-23,7605,760,1,0,0,0
1,5,2015-04-24,8115,852,1,0,0,0
1,6,2015-04-25,6531,740,1,0,0,0
1,7,2015-04-26,0,0,0,0,0,0
1,1,2015-04-27,9715,1092,1,0,0,0
1,2,2015-04-28,8022,829,1,0,0,0
1,3,2015-04-29,7457,787,1,0,0,0
1,4,2015-04-30,8945,925,1,0,0,0
1,5,2015-05-01,0,0,0,0,a,0
1,6,2015-05-02,6467,719,1,0,0,0
1,7,2015-05-03,0,0,0,0,0,0
1,1,2015-05-04,8121,875,1,0,0,0
1,2,2015-05-05,9215,1007,1,1,0,0
1,3,2015-05-06,8229,832,1,1,0,0
1,4,2015-05-07,9154,1140,1,1,0,0
1,5,2015-05-08,9024,1018,1,1,0,0
1,6,2015-05-09,7856,764,1,1,0,0
1,7,2015-05-10,0,0,0,0,0,0
1,1,2015-05-11,11158,1073,1,1,0,0
1,2,2015-05-12,9854,920,1,1,0,0
1,3,2015-05-13,8869,964,1,1,0,0
1,4,2015-05-14,9284,954,1,1,0,0
1,5,2015-05-15,9917,954,1,1,0,0
1,6,2015-05-16,6689,733,1,1,0,0
1,7,2015-05-17,0,0,0,0,0,0
1,1,2015-05-18,10662,1190,1,1,0,0
1,2,2015-05-19,8332,914,1,0,0,0
1,3,2015-05-20,8533,963,1,0,0,0
1,4,2015-05-21,7804,798,1,0,0,0
1,5,2015-05-22,9489,910,1,0,0,0
1,6,2015-05-23,6609,707,1,0,0,0
1,7,2015-05-24,0,0,0,0,0,0
1,1,2015-05-25,9253,1072,1,0,0,0
1,2,2015-05-26,8415,857,1,0,0,0
1,3,2015-05-27,7539,687,1,0,0,0
1,4,2015-05-28,6675,680,1,0,0,0
1,5,2015-05-29,8472,922,1,0,0,0
1,6,2015-05-30,6857,678,1,0,0,0
1,7,2015-05-31,0,0,0,0,0,0
1,1,2015-06-01,8788,955,1,0,0,0
1,2,2015-06-02,9221,1056,1,1,0,0
1,3,2015-06-03,7966,750,1,1,0,0
1,4,2015-06-04,7594,1017,1,1,0,0
1,5,2015-06-05,9705,957,1,1,0,0
1,6,2015-06-06,8300,909,1,1,0,0
1,7,2015-06-07,0,0,0,0,0,0
1,1,2015-06-08,10404,959,1,1,0,0
1,2,2015-06-09,8558,958,1,1,0,0
1,3,2015-06-10,8826,985,1,1,0,0
1,4,2015-06-11,9816,1045,1,1,0,0
1,5,2015-06-12,9507,967,1,1,0,0
1,6,2015-06-13,7802,853,1,1,0,0
1,7,2015-06-14,0,0,0,0,0,0
1,1,2015-06-15,11038,1253,1,1,0,0
1,2,2015-06-16,8613,818,1,0,0,0
1,3,2015-06-17,8271,865,1,0,0,0
1,4,2015-06-18,7558,766,1,0,0,0
1,5,2015-06-19,8689,935,1,0,0,0
1,6,2015-06-20,5435,606,1,0,0,0
1,7,2015-06-21,0,0,0,0,0,0
1,1,2015-06-22,8692,930,1,0,0,0
1,2,2015-06-23,7834,857,1,0,0,0
1,3,2015-06-24,7985,769,1,0,0,0
1,4,2015-06-25,7663,859,1,0,0,0
1,5,2015-06-26,7466,827,1,0,0,0
1,6,2015-06-27,6618,696,1,0,0,0
1,7,2015-06-28,0,0,0,0,0,0
1,1,2015-06-29,9582,987,1,0,0,0
1,2,2015-06-30,8417,753,1,1,0,0
1,3,2015-07-01,9151,937,1,1,0,1
1,4,2015-07-02,8520,1121,1,1,0,1
1,5,2015-07-03,10364,1062,1,1,0,1
1,6,2015-07-04,7410,778,1,1,0,1
1,7,2015-07-05,0,0,0,0,0,1
1,1,2015-07-06,9612,991,1,1,0,1
1,2,2015-07-07,9030,953,1,1,0,1
1,3,2015-07-08,8799,930,1,1,0,1
1,4,2015-07-09,8939,895,1,1,0,1
1,5,2015-07-10,9712,1071,1,1,0,1
1,6,2015-07-11,7354,841,1,1,0,1
1,7,2015-07-12,0,0,0,0,0,1
1,1,2015-07-13,10878,1219,1,1,0,1
1,2,2015-07-14,8107,846,1,0,0,1
1,3,2015-07-15,7936,956,1,0,0,1
1,4,2015-07-16,8111,845,1,0,0,1
1,5,2015-07-17,9848,1125,1,0,0,1
1,6,2015-07-18,5916,647,1,0,0,1
1,7,2015-07-19,0,0,0,0,0,1
1,1,2015-07-20,9651,977,1,0,0,1
1,2,2015-07-21,7952,799,1,0,0,1
1,3,2015-07-22,7885,975,1,0,0,1
1,4,2015-07-23,6967,635,1,0,0,1
1,5,2015-07-24,7714,903,1,0,0,1
1,6,2015-07-25,5892,549,1,0,0,1
1,7,2015-07-26,0,0,0,0,0,1
1,1,2015-07-27,8770,880,1,0,0,1
1,2,2015-07-28,8691,986,1,1,0,1
1,3,2015-07-29,9056,941,1,1,0,1
1,4,2015-07-30,9540,1046,1,1,0,1
1,5,2015-07-31,9608,1009,1,1,0,1
2,2,2013-01-01,0,0,0,1,a,1
2,3,2013-01-02,6642,691,1,1,0,1
2,4,2013-01-03,6878,736,1,1,0,1
2,5,2013-01-04,7683,813,1,1,0,1
2,6,2013-01-05,6238,761,1,1,0,1
2,7,2013-01-06,0,0,0,0,0,1
2,1,2013-01-07,8112,913,1,1,0,0
2,2,2013-01-08,6858,664,1,1,0,0
2,3,2013-01-09,5601,622,1,1,0,0
2,4,2013-01-10,6747,750,1,1,0,0
2,5,2013-01-11,7005,669,1,1,0,0
2,6,2013-01-12,5952,578,1,1,0,0
2,7,2013-01-13,0,0,0,0,0,0
2,1,2013-01-14,7915,783,1,1,0,0
2,2,2013-01-15,6030,651,1,0,0,0
2,3,2013-01-16,5789,610,1,0,0,0
2,4,2013-01-17,5165,576,1,0,0,0
2,5,2013-01-18,6872,672,1,0,0,0
2,6,2013-01-19,4802,537,1,0,0,0
2,7,2013-01-20,0,0,0,0,0,0
2,1,2013-01-21,8152,882,1,0,0,0
2,2,2013-01-22,5846,614,1,0,0,0
2,3,2013-01-23,6211,615,1,0,0,0
2,4,2013-01-24,5297,556,1,0,0,0
2,5,2013-01-25,7085,765,1,0,0,0
2,6,2013-01-26,5007,528,1,0,0,0
2,7,2013-01-27,0,0,0,0,0,0
2,1,2013-01-28,6479,722,1,0,0,0
2,2,2013-01-29,7060,751,1,1,0,0
2,3,2013-01-30,7130,750,1,1,0,0
2,4,2013-01-31,7356,722,1,1,0,0
2,5,2013-02-01,8090,859,1,1,0,0
2,6,2013-02-02,5666,518,1,1,0,0
2,7,2013-02-03,0,0,0,0,0,0
2,1,2013-02-04,10128,1088,1,1,0,0
2,2,2013-02-05,7306,780,1,1,0,0
2,3,2013-02-06,7662,907,1,1,0,0
2,4,2013-02-07,6800,784,1,1,0,0
2,5,2013-02-08,7582,835,1,1,0,0
2,6,2013-02-09,6341,609,1,1,0,0
2,7,2013-02-10,0,0,0,0,0,0
2,1,2013-02-11,8015,880,1,1,0,0
2,2,2013-02-12,6478,618,1,0,0,0
2,3,2013-02-13,6330,589,1,0,0,0
2,4,2013-02-14,6096,580,1,0,0,0
2,5,2013-02-15,7892,895,1,0,0,0
2,6,2013-02-16,6402,703,1,0,0,0
2,7,2013-02-17,0,0,0,0,0,0
2,1,2013-02-18,6878,710,1,0,0,0
2,2,2013-02-19,7049,759,1,0,0,0
2,3,2013-02-20,6495,645,1,0,0,0
2,4,2013-02-21,5894,572,1,0,0,0
2,5,2013-02-22,6265,693,1,0,0,0
2,6,2013-02-23,5654,584,1,0,0,0
2,7,2013-02-24,0,0,0,0,0,0
2,1,2013-02-25,7221,842,1,0,0,0
2,2,2013-02-26,8392,882,1,1,0,0
2,3,2013-02-27,8232,956,1,1,0,0
2,4,2013-02-28,7997,918,1,1,0,0
2,5,2013-03-01,7091,784,1,1,0,0
2,6,2013-03-02,6349,643,1,1,0,0
2,7,2013-03-03,0,0,0,0,0,0
2,1,2013-03-04,7606,847,1,1,0,0
2,2,2013-03-05,7552,792,1,1,0,0
2,3,2013-03-06,6988,814,1,1,0,0
2,4,2013-03-07,7972,810,1,1,0,0
2,5,2013-03-08,8994,864,1,1,0,0
2,6,2013-03-09,7577,803,1,1,0,0
2,7,2013-03-10,0,0,0,0,0,0
2,1,2013-03-11,9533,973,1,1,0,0
2,2,2013-03-12,7216,916,1,0,0,0
2,3,2013-03-13,6539,659,1,0,0,0
2,4,2013-03-14,6806,568,1,0,0,0
2,5,2013-03-15,7731,822,1,0,0,0
2,6,2013-03-16,6141,653,1,0,0,0
2,7,2013-03-17,0,0,0,0,0,0
2,1,2013-03-18,7486,692,1,0,0,0
2,2,2013-03-19,7118,692,1,0,0,0
2,3,2013-03-20,6970,896,1,0,0,0
2,4,2013-03-21,6819,685,1,0,0,0
2,5,2013-03-22,7430,643,1,0,0,0
2,6,2013-03-23,5467,547,1,0,0,0
2,7,2013-03-24,0,0,0,0,0,0
2,1,2013-03-25,8036,826,1,0,0,0
2,2,2013-03-26,6556,774,1,1,0,0
2,3,2013-03-27,7999,763,1,1,0,0
2,4,2013-03-28,7597,870,1,1,0,0
2,5,2013-03-29,7827,819,1,1,0,0
2,6,2013-03-30,6934,787,1,1,0,0
2,7,2013-03-31,0,0,0,0,0,0
2,1,2013-04-01,0,0,0,1,b,0
2,2,2013-04-02,8711,909,1,1,0,0
2,3,2013-04-03,8203,906,1,1,0,0
2,4,2013-04-04,8548,996,1,1,0,0
2,5,2013-04-05,8291,1036,1,1,0,0
2,6,2013-04-06,6987,822,1,1,0,0
2,7,2013-04-07,0,0,0,0,0,0
2,1,2013-04-08,8887,864,1,1,0,0
2,2,2013-04-09,7186,794,1,0,0,0
2,3,2013-04-10,6725,625,1,0,0,0
2,4,2013-04-11,6851,768,1,0,0,0
2,5,2013-04-12,7717,829,1,0,0,0
2,6,2013-04-13,6361,737,1,0,0,0
2,7,2013-04-14,0,0,0,0,0,0
2,1,2013-04-15,8208,734,1,0,0,0
2,2,2013-04-16,7663,947,1,0,0,0
2,3,2013-04-17,7891,856,1,0,0,0
2,4,2013-04-18,7116,677,1,0,0,0
2,5,2013-04-19,8018,961,1,0,0,0
2,6,2013-04-20,0,0,0,0,0,0
2,7,2013-04-21,0,0,0,0,0,0
2,1,2013-04-22,8268,865,1,0,0,0
2,2,2013-04-23,8542,859,1,1,0,0
2,3,2013-04-24,7985,732,1,1,0,0
2,4,2013-04-25,7930,717,1,1,0,0
2,5,2013-04-26,9542,1010,1,1,0,0
2,6,2013-04-27,7395,815,1,1,0,0
2,7,2013-04-28,0,0,0,0,0,0
2,1,2013-04-29,9816,955,1,1,0,0
2,2,2013-04-30,8973,1068,1,1,0,0
2,3,2013-05-01,0,0,0,1,a,0
2,4,2013-05-02,8727,911,1,1,0,0
2,5,2013-05-03,9054,995,1,1,0,0
2,6,2013-05-04,6819,701,1,1,0,0
2,7,2013-05-05,0,0,0,0,0,0
2,1,2013-05-06,11064,1177,1,1,0,0
2,2,2013-05-07,8461,925,1,0,0,0
2,3,2013-05-08,6569,637,1,0,0,0
2,4,2013-05-09,7260,749,1,0,0,0
2,5,2013-05-10,7619,715,1,0,0,0
2,6,2013-05-11,5927,615,1,0,0,0
2,7,2013-05-12,0,0,0,0,0,0
2,1,2013-05-13,8341,1033,1,0,0,0
2,2,2013-05-14,6959,848,1,0,0,0
2,3,2013-05-15,6818,849,1,0,0,0
2,4,2013-05-16,7554,771,1,0,0,0
2,5,2013-05-17,8848,1052,1,0,0,0
2,6,2013-05-18,5995,571,1,0,0,0
2,7,2013-05-19,0,0,0,0,0,0
2,1,2013-05-20,7774,835,1,0,0,0
2,2,2013-05-21,10191,1155,1,1,0,0
2,3,2013-05-22,8551,855,1,1,0,0
2,4,2013-05-23,9259,1045,1,1,0,0
2,5,2013-05-24,8407,965,1,1,0,0
2,6,2013-05-25,7071,677,1,1,0,0
2,7,2013-05-26,0,0,0,0,0,0
2,1,2013-05-27,11152,1198,1,1,0,0
2,2,2013-05-28,8406,839,1,1,0,0
2,3,2013-05-29,8647,910,1,1,0,0
2,4,2013-05-30,8209,837,1,1,0,0
2,5,2013-05-31,9919,1121,1,1,0,0
2,6,2013-06-01,7960,713,1,1,0,0
2,7,2013-06-02,0,0,0,0,0,0
2,1,2013-06-03,9558,890,1,1,0,0
2,2,2013-06-04,7752,829,1,0,0,0
2,3,2013-06-05,8505,838,1,0,0,0
2,4,2013-06-06,7137,708,1,0,0,0
2,5,2013-06-07,8364,803,1,0,0,0
2,6,2013-06-08,6396,725,1,0,0,0
2,7,2013-06-09,0,0,0,0,0,0
2,1,2013-06-10,8755,798,1,0,0,0
2,2,2013-06-11,8988,967,1,0,0,0
2,3,2013-06-12,7205,756,1,0,0,0
2,4,2013-06-13,7449,820,1,0,0,0
2,5,2013-06-14,8114,880,1,0,0,0
2,6,2013-06-15,6771,623,1,0,0,0
2,7,2013-06-16,0,0,0,0,0,0
2,1,2013-06-17,8479,969,1,0,0,0
2,2,2013-06-18,9948,922,1,1,0,0
2,3,2013-06-19,9904,990,1,1,0,0
2,4,2013-06-20,10397,929,1,1,0,0
2,5,2013-06-21,8515,932,1,1,0,0
2,6,2013-06-22,7846,817,1,1,0,0
2,7,2013-06-23,0,0,0,0,0,0
2,1,2013-06-24,11375,1183,1,1,0,0
2,2,2013-06-25,9099,1126,1,1,0,0
2,3,2013-06-26,8629,859,1,1,0,0
2,4,2013-06-27,8706,892,1,1,0,0
2,5,2013-06-28,9848,1042,1,1,0,0
2,6,2013-06-29,7713,839,1,1,0,0
2,7,2013-06-30,0,0,0,0,0,0
2,1,2013-07-01,10581,1049,1,1,0,1
2,2,2013-07-02,7244,846,1,0,0,1
2,3,2013-07-03,7621,769,1,0,0,1
2,4,2013-07-04,8067,723,1,0,0,1
2,5,2013-07-05,9535,892,1,0,0,1
2,6,2013-07-06,6513,785,1,0,0,1
2,7,2013-07-07,0,0,0,0,0,1
2,1,2013-07-08,9574,973,1,0,0,1
2,2,2013-07-09,8639,915,1,0,0,1
2,3,2013-07-10,7756,925,1,0,0,1
2,4,2013-07-11,7244,739,1,0,0,1
2,5,2013-07-12,8055,849,1,0,0,1
2,6,2013-07-13,7172,650,1,0,0,1
2,7,2013-07-14,0,0,0,0,0,1
2,1,2013-07-15,8717,835,1,0,0,1
2,2,2013-07-16,9469,1116,1,1,0,1
2,3,2013-07-17,8254,951,1,1,0,1
2,4,2013-07-18,0,0,0,1,0,1
2,5,2013-07-19,9963,961,1,1,0,1
2,6,2013-07-20,7880,902,1,1,0,1
2,7,2013-07-21,0,0,0,0,0,1
2,1,2013-07-22,10274,1224,1,1,0,1
2,2,2013-07-23,8229,880,1,1,0,1
2,3,2013-07-24,8574,843,1,1,0,1
2,4,2013-07-25,7964,870,1,1,0,1
2,5,2013-07-26,9394,1010,1,1,0,1
2,6,2013-07-27,7865,915,1,1,0,1
2,7,2013-07-28,0,0,0,0,0,1
2,1,2013-07-29,9952,912,1,1,0,1
2,2,2013-07-30,8295,868,1,0,0,1
2,3,2013-07-31,7633,878,1,0,0,1
2,4,2013-08-01,7557,817,1,0,0,1
2,5,2013-08-02,8782,1068,1,0,0,1
2,6,2013-08-03,6224,716,1,0,0,1
2,7,2013-08-04,0,0,0,0,0,1
2,1,2013-08-05,8073,860,1,0,0,1
2,2,2013-08-06,7508,682,1,0,0,1
2,3,2013-08-07,7838,832,1,0,0,1
2,4,2013-08-08,8191,865,1,0,0,1
2,5,2013-08-09,7988,798,1,0,0,1
2,6,2013-08-10,6533,887,1,0,0,1
2,7,2013-08-11,0,0,0,0,0,1
